@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,2,true,true,0,120,0.11666666666666667,14,76,true,3,0.4444444444444444,0.0,true,unrefactored
2,0,true,false,0,19,0.8421052631578947,16,70,false,3,0.1111111111111111,0.0,false,unrefactored
3,14,false,false,0,13,1.0,13,90,true,1,0.3,0.0,false,unrefactored
2,15,true,false,0,21,1.0,21,85,false,0,0.4444444444444444,0.0,false,unrefactored
2,1,true,true,0,124,0.08064516129032258,10,72,true,1,0.5714285714285714,0.0,true,unrefactored
6,45,false,false,0,25,1.0,25,194,true,7,0.047619047619047616,0.0,false,unrefactored
2,1,true,false,0,22,1.0,22,138,false,1,0.35714285714285715,0.0,false,unrefactored
2,0,false,true,0,25,0.56,14,112,true,2,0.15384615384615385,0.0,true,unrefactored
2,10,false,false,0,33,0.36363636363636365,12,89,false,1,0.2,0.0,false,unrefactored
2,6,true,false,0,16,1.0,16,93,true,4,0.0,0.0,false,unrefactored
2,0,true,true,0,82,0.15853658536585366,13,86,true,5,0.0,0.0,true,unrefactored
24,1760,true,true,0,52,0.21153846153846154,11,91,false,1,0.2,0.0,false,unrefactored
3,0,false,false,0,23,1.0,23,154,true,5,0.21052631578947367,0.0,false,unrefactored
2,0,false,false,0,8,1.0,8,77,false,0,0.8571428571428571,0.0,false,unrefactored
2,0,false,false,0,12,1.0,12,91,false,1,0.375,0.0,false,unrefactored
6,0,true,true,0,214,0.0794392523364486,17,180,true,5,0.29411764705882354,0.0,true,unrefactored
2,14,true,false,0,23,0.5652173913043478,13,83,true,3,0.08333333333333333,0.0,false,unrefactored
3,0,true,false,0,20,1.0,20,107,true,7,0.0,0.0,false,unrefactored
3,23,true,false,0,52,0.34615384615384615,18,95,true,8,0.0,0.0,false,unrefactored
2,6,true,true,0,17,0.7058823529411765,12,76,true,4,0.16666666666666666,0.0,true,unrefactored
3,0,true,true,0,22,0.5,11,86,true,3,0.0,0.0,true,unrefactored
2,0,false,true,0,90,0.2777777777777778,25,120,true,6,0.16666666666666666,0.0,true,unrefactored
2,0,false,true,0,19,0.5789473684210527,11,91,true,4,0.0,0.0,true,unrefactored
2,12,true,false,0,40,0.3,12,83,true,1,0.36363636363636365,0.0,false,unrefactored
3,0,false,true,0,68,0.3382352941176471,23,143,true,8,0.1111111111111111,0.0,true,unrefactored
2,0,false,false,0,17,1.0,17,110,true,2,0.16666666666666666,0.0,false,unrefactored
4,0,false,false,0,56,0.25,14,145,false,0,0.6666666666666666,0.0,false,unrefactored
3,0,false,false,0,11,1.0,11,81,false,0,0.6666666666666666,0.0,false,unrefactored
2,0,true,true,0,85,0.17647058823529413,15,117,false,0,0.7777777777777778,0.0,true,unrefactored
5,45,true,false,0,9,1.0,9,45,false,0,0.75,0.0,false,unrefactored
2,0,true,false,0,65,0.27692307692307694,18,97,true,4,0.07692307692307693,0.0,false,unrefactored
2,0,false,false,0,35,1.0,35,222,false,0,0.21052631578947367,0.0,false,unrefactored
2,12,true,false,0,14,1.0,14,50,false,2,0.25,0.0,false,unrefactored
2,0,true,true,0,27,0.5185185185185185,14,113,true,3,0.0,0.0,true,unrefactored
5,95,true,false,0,38,1.0,38,259,false,2,0.5833333333333334,0.0,false,unrefactored
2,0,true,false,0,58,0.43103448275862066,25,157,true,5,0.2631578947368421,0.0,false,unrefactored
2,0,false,true,0,36,0.4166666666666667,15,83,true,5,0.08333333333333333,0.0,true,unrefactored
2,0,true,false,0,22,1.0,22,120,true,7,0.058823529411764705,0.0,false,unrefactored
6,135,true,true,0,57,0.15789473684210525,9,93,true,2,0.2222222222222222,0.0,true,unrefactored
2,0,true,false,0,16,1.0,16,89,true,2,0.3333333333333333,0.0,false,unrefactored
2,8,true,true,0,116,0.31896551724137934,37,157,true,10,0.07692307692307693,0.0,true,unrefactored
3,0,false,false,0,40,1.0,40,286,true,6,0.3125,0.0,false,unrefactored
2,5,true,false,0,50,0.26,13,76,true,3,0.45454545454545453,0.0,false,unrefactored
4,0,false,false,0,60,1.0,60,426,false,1,0.6829268292682927,0.0,false,unrefactored
3,0,false,false,0,23,1.0,23,154,true,5,0.21052631578947367,0.0,false,unrefactored
16,0,false,false,0,44,1.0,44,324,false,1,0.625,0.0,false,unrefactored
6,45,false,true,0,25,0.4,10,82,true,4,0.0,0.0,true,unrefactored
2,0,false,true,0,23,0.5217391304347826,12,117,true,3,0.1,0.0,true,unrefactored
2,3,true,false,0,34,1.0,34,187,true,8,0.16,0.0,false,unrefactored
2,8,true,false,0,87,0.5172413793103449,45,259,true,70,0.04819277108433735,0.0,false,unrefactored
