@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,false,false,0,32,1.0,32,246,false,0,0.5454545454545454,0.0,false,false,false,false,true,4,0.6139275766016713,258,0,0,0,45,15,0,258,0,0,0,unrefactored
2,0,true,false,0,9,0.8888888888888888,8,79,false,0,0.16666666666666666,0.0,false,false,false,false,false,5,1.0,1013,0,0,0,290,78,0,1013,0,0,0,unrefactored
6,48,false,false,0,12,1.0,12,137,false,0,0.6363636363636364,0.0,false,false,false,false,true,6,0.7566656813479159,92,0,0,0,7,2,0,92,0,0,0,unrefactored
2,0,false,false,0,22,1.0,22,130,true,2,0.0,0.058823529411764705,false,false,false,false,false,2,0.5914234663490173,107,0,0,0,9,3,0,107,0,0,0,unrefactored
2,0,true,false,0,15,0.9333333333333333,14,114,true,3,0.4,0.0,false,true,true,true,true,5,1.0,184,0,0,0,30,17,0,184,0,0,0,unrefactored
2,10,false,false,0,9,1.0,9,60,false,2,0.14285714285714285,0.0,false,false,false,false,false,2,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,true,true,0,58,0.2413793103448276,14,96,true,5,0.07692307692307693,0.0,true,true,true,true,false,3,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
13,1461,true,true,0,22,0.45454545454545453,10,98,true,2,0.25,0.0,true,true,true,false,true,8,1.0,1499,6,7,1,264,63,7,1492,0,0,0,unrefactored
4,0,false,false,0,22,0.9545454545454546,21,132,true,10,0.23809523809523808,0.0,false,false,false,false,true,7,0.6540404040404041,811,4,15,5,162,30,7,795,1,0,8,unrefactored
12,77,true,false,0,36,1.0,36,125,true,10,0.0,0.18518518518518517,false,true,true,false,false,3,1.0,97,0,0,0,17,5,0,97,0,0,0,unrefactored
2,0,false,false,0,35,1.0,35,242,true,2,0.25,0.0,false,false,false,false,true,6,0.5965892384592767,2207,3,12,6,194,60,0,2195,12,0,0,unrefactored
2,0,false,false,0,1736,1.0,1736,3168,true,4,0.25,0.0,false,false,false,false,true,2,0.604458416690483,180,1,1,1,26,15,0,179,1,0,0,unrefactored
2,0,false,false,0,20,1.0,20,117,false,1,0.5294117647058824,0.0,false,false,false,false,true,2,0.6071529946068691,163,2,2,1,22,11,1,160,2,1,0,unrefactored
2,0,false,false,0,30,1.0,30,295,false,0,0.631578947368421,0.0,false,false,false,false,true,2,0.6139275766016713,253,0,0,0,45,18,0,253,0,0,0,unrefactored
2,0,true,true,0,55,0.18181818181818182,10,118,true,1,0.2,0.2,true,true,true,true,true,4,1.0,1,0,0,0,0,0,0,1,0,0,0,unrefactored
2,0,false,false,0,58,0.22413793103448276,13,66,true,4,0.0,0.0,false,false,false,false,false,6,0.6,2207,2,5,1,487,121,0,2202,5,0,0,unrefactored
2,0,false,false,0,24,0.9583333333333334,23,209,false,0,0.9090909090909091,0.0,false,false,false,false,true,0,0.5965892384592767,2207,4,15,7,52,18,0,2192,15,0,0,unrefactored
2,0,false,true,0,16,0.75,12,133,true,5,0.0,0.0,true,false,false,false,false,4,0.8173374613003096,328,0,0,0,113,31,0,327,1,0,0,unrefactored
2,0,false,false,0,7,1.0,7,76,true,2,0.16666666666666666,0.0,false,false,false,false,true,1,0.5965892384592767,924,3,13,6,92,22,0,911,13,0,0,unrefactored
2,0,false,false,0,25,1.0,25,247,true,3,0.22727272727272727,0.045454545454545456,false,false,false,false,true,6,0.619020979020979,268,1,1,0,50,19,0,267,1,0,0,unrefactored
2,0,true,true,0,39,0.5384615384615384,21,119,true,9,0.0,0.05263157894736842,true,false,false,false,false,7,1.0,97,0,0,0,16,4,0,97,0,0,0,unrefactored
10,481,true,false,0,13,1.0,13,123,false,0,0.75,0.0,false,true,true,false,true,2,1.0,1505,3,9,3,94,30,9,1496,0,0,0,unrefactored
2,0,false,false,0,23,1.0,23,128,true,2,0.2857142857142857,0.0,false,false,false,false,false,4,1.0,92,0,0,0,7,2,0,92,0,0,0,unrefactored
2,0,false,true,0,94,0.19148936170212766,18,107,true,6,0.0625,0.0,true,false,false,false,false,5,0.0026441036488630354,0,0,0,0,0,0,0,248,1,0,0,unrefactored
2,8,true,false,0,31,1.0,31,264,true,2,0.5882352941176471,0.0,false,true,true,false,true,1,1.0,2017,0,0,0,982,238,0,2017,0,0,0,unrefactored
2,0,false,true,0,78,0.2948717948717949,23,179,true,4,0.0,0.0,true,false,false,false,false,6,0.5652173913043478,2207,1,3,0,367,62,1,2204,2,1,0,unrefactored
